caregiver_id,caregiver_tenure_months,scheduled_duration_min,actual_duration_min,duration_deviation_min,arrival_deviation_min,tasks_assigned,tasks_completed,task_completion_rate,has_signature,entry_method,gps_mismatch_km,day_of_week,is_weekend,needs_manual_review
101,22,30,28.0,-2.0,-11.0,3,2,0.667,1,mobile_app,0.95,0,0,1
119,6,60,76.0,16.0,6.0,2,1,0.5,1,paper,0.0,2,0,1
18,36,90,95.0,5.0,2.0,2,1,0.5,0,paper,0.0,6,1,1
99,27,90,75.0,-15.0,1.0,5,4,0.8,1,paper,0.0,4,0,0
99,4,60,66.0,6.0,0.0,2,1,0.5,1,paper,0.0,5,1,0
89,35,90,89.0,-1.0,1.0,6,5,0.833,1,mobile_app,0.31,0,0,0
45,13,60,60.0,0.0,3.0,4,3,0.75,1,paper,0.0,3,0,0
57,14,90,93.0,3.0,11.0,4,3,0.75,1,mobile_app,0.16,3,0,0
101,1,30,47.0,17.0,6.0,6,4,0.667,1,mobile_app,0.57,5,1,1
19,22,30,40.0,10.0,-1.0,5,3,0.6,0,mobile_app,0.55,5,1,1
100,13,90,81.0,-9.0,-8.0,4,3,0.75,1,mobile_app,0.05,0,0,0
111,5,60,59.0,-1.0,-5.0,6,5,0.833,1,mobile_app,0.64,5,1,0
82,26,60,56.0,-4.0,2.0,4,3,0.75,1,mobile_app,0.09,0,0,0
41,13,30,10.0,-20.0,-7.0,5,4,0.8,1,paper,0.0,3,0,0
68,8,90,89.0,-1.0,10.0,6,5,0.833,1,mobile_app,0.25,1,0,0
7,28,120,136.0,16.0,3.0,5,4,0.8,1,paper,0.0,2,0,0
112,4,90,67.0,-23.0,13.0,4,3,0.75,0,paper,0.0,2,0,1
42,59,120,120.0,0.0,-2.0,5,4,0.8,1,paper,0.0,4,0,0
7,28,120,120.0,0.0,-6.0,5,4,0.8,1,paper,0.0,0,0,0
96,59,60,61.0,1.0,3.0,6,5,0.833,1,paper,0.0,0,0,0
79,53,60,56.0,-4.0,0.0,5,4,0.8,1,mobile_app,0.73,4,0,0
75,58,120,115.0,-5.0,-1.0,3,2,0.667,1,mobile_app,0.31,0,0,1
7,33,120,109.0,-11.0,5.0,2,1,0.5,1,mobile_app,0.49,1,0,1
91,25,120,133.0,13.0,5.0,5,4,0.8,1,mobile_app,0.58,5,1,0
77,43,90,84.0,-6.0,-6.0,4,3,0.75,1,mobile_app,0.67,1,0,0
96,5,60,53.0,-7.0,15.0,4,3,0.75,1,mobile_app,0.62,0,0,0
100,50,120,129.0,9.0,-2.0,6,4,0.667,1,paper,0.0,3,0,1
26,20,120,112.0,-8.0,15.0,2,1,0.5,1,mobile_app,0.07,2,0,0
26,1,90,95.0,5.0,-16.0,2,1,0.5,1,paper,0.0,0,0,0
111,15,120,132.0,12.0,3.0,5,4,0.8,1,mobile_app,0.21,2,0,0
64,15,60,72.0,12.0,-2.0,6,4,0.667,1,mobile_app,0.11,5,1,0
53,1,120,101.0,-19.0,-23.0,6,5,0.833,1,mobile_app,1.53,6,1,1
35,40,30,25.0,-5.0,4.0,6,5,0.833,1,paper,0.0,0,0,0
77,6,120,124.0,4.0,-21.0,6,4,0.667,1,mobile_app,0.88,4,0,1
91,50,30,38.0,8.0,-1.0,5,4,0.8,1,mobile_app,0.33,4,0,0
1,27,60,53.0,-7.0,8.0,6,5,0.833,1,paper,0.0,5,1,0
67,43,30,27.0,-3.0,-3.0,3,2,0.667,1,mobile_app,1.01,5,1,1
120,21,60,64.0,4.0,-8.0,5,3,0.6,1,paper,0.0,4,0,1
34,8,60,68.0,8.0,9.0,2,1,0.5,1,mobile_app,0.18,6,1,1
34,11,120,128.0,8.0,-3.0,4,2,0.5,1,mobile_app,1.11,1,0,1
106,39,60,54.0,-6.0,-2.0,3,2,0.667,1,mobile_app,1.22,0,0,1
8,43,120,117.0,-3.0,6.0,6,4,0.667,1,mobile_app,0.64,2,0,1
48,16,60,62.0,2.0,-11.0,4,3,0.75,1,paper,0.0,1,0,0
55,22,30,43.0,13.0,-4.0,3,2,0.667,1,mobile_app,0.54,1,0,0
96,56,90,89.0,-1.0,3.0,4,3,0.75,1,mobile_app,0.3,0,0,0
16,51,90,90.0,0.0,-4.0,2,1,0.5,1,mobile_app,0.42,3,0,0
53,25,60,50.0,-10.0,14.0,2,1,0.5,1,mobile_app,1.57,5,1,1
19,15,90,111.0,21.0,-2.0,4,3,0.75,1,mobile_app,1.17,0,0,0
95,18,90,92.0,2.0,8.0,5,3,0.6,1,mobile_app,1.07,4,0,1
76,32,60,69.0,9.0,6.0,4,2,0.5,1,mobile_app,0.46,6,1,0
60,34,120,120.0,0.0,-1.0,2,1,0.5,1,mobile_app,0.21,3,0,1
48,11,90,91.0,1.0,-5.0,5,4,0.8,0,mobile_app,0.75,1,0,1
19,4,90,70.0,-20.0,-0.0,2,1,0.5,0,mobile_app,0.25,4,0,1
111,30,60,42.0,-18.0,5.0,6,4,0.667,1,paper,0.0,1,0,0
78,48,30,36.0,6.0,-4.0,2,1,0.5,1,paper,0.0,0,0,1
39,9,60,61.0,1.0,-13.0,2,1,0.5,1,paper,0.0,3,0,1
50,25,90,92.0,2.0,12.0,4,3,0.75,1,paper,0.0,0,0,0
88,10,90,75.0,-15.0,-8.0,6,4,0.667,1,mobile_app,0.35,2,0,1
87,15,60,50.0,-10.0,3.0,5,4,0.8,1,paper,0.0,5,1,0
56,37,90,97.0,7.0,-1.0,5,4,0.8,1,mobile_app,0.59,1,0,0
37,17,60,79.0,19.0,-1.0,2,1,0.5,1,mobile_app,0.57,3,0,0
80,16,60,53.0,-7.0,13.0,6,4,0.667,1,paper,0.0,6,1,0
79,59,120,122.0,2.0,-0.0,2,1,0.5,1,paper,0.0,1,0,1
72,11,60,62.0,2.0,-4.0,3,2,0.667,1,mobile_app,0.7,1,0,1
9,12,60,59.0,-1.0,-3.0,5,3,0.6,1,paper,0.0,4,0,1
57,55,60,67.0,7.0,-2.0,5,3,0.6,1,mobile_app,0.08,5,1,0
74,33,60,56.0,-4.0,-4.0,5,4,0.8,1,mobile_app,0.47,3,0,0
115,3,90,107.0,17.0,-6.0,5,4,0.8,1,paper,0.0,5,1,0
64,26,120,124.0,4.0,13.0,6,5,0.833,1,mobile_app,0.16,4,0,0
42,34,60,60.0,0.0,5.0,4,3,0.75,1,paper,0.0,1,0,0
67,15,60,76.0,16.0,-3.0,6,5,0.833,1,paper,0.0,5,1,0
22,33,60,62.0,2.0,6.0,2,1,0.5,0,mobile_app,0.4,1,0,1
11,39,60,59.0,-1.0,-9.0,2,1,0.5,1,paper,0.0,4,0,0
82,15,60,76.0,16.0,13.0,2,1,0.5,1,mobile_app,0.03,3,0,1
119,48,30,36.0,6.0,5.0,3,2,0.667,1,paper,0.0,3,0,1
102,27,120,131.0,11.0,17.0,2,1,0.5,1,paper,0.0,6,1,1
71,57,60,46.0,-14.0,3.0,6,4,0.667,1,mobile_app,0.15,6,1,1
5,6,60,66.0,6.0,5.0,4,3,0.75,1,paper,0.0,5,1,0
119,20,30,32.0,2.0,11.0,4,3,0.75,1,mobile_app,0.9,4,0,0
54,43,90,90.0,0.0,-3.0,5,3,0.6,1,mobile_app,0.14,2,0,1
35,53,60,62.0,2.0,-1.0,3,3,1.0,1,mobile_app,0.32,5,1,0
108,14,60,63.0,3.0,-1.0,4,3,0.75,1,mobile_app,0.22,0,0,0
90,58,90,92.0,2.0,4.0,2,2,1.0,1,mobile_app,0.24,0,0,0
90,12,60,57.0,-3.0,-9.0,5,2,0.4,1,mobile_app,0.06,4,0,0
34,25,120,134.0,14.0,-8.0,6,5,0.833,1,mobile_app,0.17,1,0,0
120,19,60,68.0,8.0,2.0,2,1,0.5,1,paper,0.0,3,0,1
55,26,90,95.0,5.0,6.0,2,1,0.5,1,mobile_app,0.1,6,1,0
64,54,120,122.0,2.0,-2.0,2,1,0.5,1,paper,0.0,2,0,1
91,44,60,66.0,6.0,3.0,5,3,0.6,1,mobile_app,0.87,2,0,0
80,47,90,95.0,5.0,6.0,5,4,0.8,1,paper,0.0,4,0,1
21,15,60,59.0,-1.0,11.0,6,5,0.833,1,paper,0.0,5,1,0
37,56,90,94.0,4.0,1.0,5,4,0.8,1,mobile_app,0.57,6,1,0
44,26,120,122.0,2.0,-1.0,4,3,0.75,1,mobile_app,1.17,2,0,0
114,39,90,103.0,13.0,10.0,5,4,0.8,1,paper,0.0,6,1,1
86,42,120,127.0,7.0,0.0,3,2,0.667,1,paper,0.0,1,0,1
44,40,60,56.0,-4.0,5.0,5,4,0.8,1,mobile_app,0.14,4,0,0
89,36,60,77.0,17.0,12.0,2,1,0.5,1,paper,0.0,0,0,1
89,29,60,42.0,-18.0,6.0,6,4,0.667,1,paper,0.0,6,1,1
48,39,90,94.0,4.0,-5.0,2,1,0.5,1,mobile_app,0.37,5,1,1
49,54,120,117.0,-3.0,-4.0,6,4,0.667,1,mobile_app,0.82,2,0,0
108,23,90,108.0,18.0,-2.0,4,3,0.75,1,paper,0.0,6,1,0
68,31,60,62.0,2.0,5.0,5,4,0.8,1,mobile_app,0.06,0,0,0
18,11,60,50.0,-10.0,5.0,2,1,0.5,1,paper,0.0,2,0,1
87,21,90,87.0,-3.0,19.0,3,2,0.667,1,mobile_app,0.49,3,0,0
71,46,120,116.0,-4.0,2.0,6,5,0.833,1,mobile_app,1.35,4,0,0
62,38,60,58.0,-2.0,-2.0,2,1,0.5,1,mobile_app,0.36,4,0,0
88,13,30,26.0,-4.0,-11.0,2,1,0.5,1,mobile_app,0.91,0,0,0
109,33,60,54.0,-6.0,8.0,5,3,0.6,1,mobile_app,0.66,5,1,0
40,48,30,31.0,1.0,-0.0,6,6,1.0,1,mobile_app,0.71,1,0,0
51,8,120,125.0,5.0,-16.0,4,2,0.5,1,mobile_app,0.37,6,1,0
23,4,60,46.0,-14.0,0.0,2,1,0.5,1,mobile_app,0.41,2,0,0
78,24,60,44.0,-16.0,-8.0,2,1,0.5,1,paper,0.0,3,0,1
49,39,60,62.0,2.0,-2.0,6,4,0.667,1,mobile_app,0.47,2,0,1
42,19,60,66.0,6.0,0.0,3,2,0.667,0,mobile_app,0.26,2,0,1
84,49,120,123.0,3.0,-3.0,4,3,0.75,0,mobile_app,0.74,3,0,1
49,50,60,62.0,2.0,-2.0,6,4,0.667,1,mobile_app,1.27,1,0,1
56,32,30,43.0,13.0,-5.0,3,2,0.667,1,mobile_app,0.1,6,1,1
53,23,60,70.0,10.0,-6.0,2,1,0.5,1,mobile_app,0.65,4,0,1
32,3,120,157.0,37.0,-12.0,6,5,0.833,1,mobile_app,0.54,3,0,1
16,49,120,134.0,14.0,-2.0,5,3,0.6,1,mobile_app,0.85,4,0,0
100,53,60,53.0,-7.0,-3.0,5,4,0.8,1,mobile_app,0.1,0,0,0
12,27,90,70.0,-20.0,4.0,6,4,0.667,1,mobile_app,0.42,4,0,0
39,31,30,30.0,0.0,1.0,5,4,0.8,1,paper,0.0,1,0,0
81,45,60,63.0,3.0,5.0,5,4,0.8,1,mobile_app,1.17,1,0,0
16,42,30,30.0,0.0,9.0,3,2,0.667,1,mobile_app,0.79,4,0,1
79,8,90,99.0,9.0,7.0,2,1,0.5,1,paper,0.0,3,0,0
88,40,120,118.0,-2.0,2.0,5,4,0.8,1,mobile_app,0.39,1,0,0
80,55,60,58.0,-2.0,2.0,6,5,0.833,1,mobile_app,0.67,0,0,0
37,45,60,57.0,-3.0,2.0,5,4,0.8,1,paper,0.0,4,0,0
3,29,30,28.0,-2.0,0.0,5,4,0.8,1,paper,0.0,3,0,0
107,31,60,67.0,7.0,-0.0,5,4,0.8,1,mobile_app,1.2,1,0,0
40,16,30,25.0,-5.0,-10.0,3,2,0.667,1,mobile_app,0.03,1,0,1
97,39,60,58.0,-2.0,5.0,2,1,0.5,1,mobile_app,1.14,5,1,1
24,15,120,127.0,7.0,-0.0,5,4,0.8,1,mobile_app,0.56,6,1,0
20,21,30,28.0,-2.0,12.0,6,4,0.667,0,mobile_app,0.53,6,1,1
94,16,120,133.0,13.0,9.0,2,1,0.5,1,mobile_app,0.63,5,1,0
113,20,30,20.0,-10.0,-5.0,2,1,0.5,1,paper,0.0,1,0,1
104,22,60,49.0,-11.0,10.0,5,4,0.8,1,mobile_app,1.2,5,1,0
91,5,60,64.0,4.0,-29.0,4,3,0.75,1,mobile_app,0.57,2,0,0
30,43,120,122.0,2.0,9.0,6,5,0.833,1,mobile_app,1.08,0,0,0
110,27,60,52.0,-8.0,-10.0,4,3,0.75,1,mobile_app,0.69,1,0,0
81,57,60,65.0,5.0,1.0,4,3,0.75,1,mobile_app,0.45,3,0,0
21,11,90,113.0,23.0,4.0,2,1,0.5,1,mobile_app,0.91,1,0,0
16,40,90,86.0,-4.0,6.0,6,5,0.833,1,mobile_app,0.46,1,0,0
105,11,90,108.0,18.0,-3.0,3,2,0.667,1,mobile_app,2.09,5,1,1
34,33,30,11.0,-19.0,-14.0,4,3,0.75,1,paper,0.0,0,0,0
92,29,60,69.0,9.0,-2.0,5,3,0.6,1,paper,0.0,6,1,1
17,27,90,82.0,-8.0,-2.0,6,5,0.833,1,mobile_app,0.34,2,0,0
34,39,90,96.0,6.0,-11.0,5,4,0.8,1,mobile_app,0.34,2,0,0
35,49,90,86.0,-4.0,0.0,5,3,0.6,1,mobile_app,0.0,2,0,1
34,19,60,59.0,-1.0,-10.0,2,1,0.5,1,mobile_app,0.36,4,0,1
81,51,60,57.0,-3.0,2.0,2,1,0.5,1,mobile_app,0.08,6,1,0
110,11,120,117.0,-3.0,-3.0,6,4,0.667,1,mobile_app,0.04,1,0,0
110,18,90,110.0,20.0,18.0,6,5,0.833,1,paper,0.0,6,1,0
89,19,30,29.0,-1.0,-2.0,5,3,0.6,1,paper,0.0,6,1,1
25,57,120,128.0,8.0,1.0,6,5,0.833,1,mobile_app,0.83,6,1,0
116,7,60,55.0,-5.0,-2.0,3,2,0.667,1,mobile_app,0.69,4,0,0
66,24,60,74.0,14.0,-13.0,3,2,0.667,1,mobile_app,0.13,0,0,0
66,26,60,45.0,-15.0,-2.0,2,1,0.5,1,mobile_app,0.86,2,0,1
85,48,90,89.0,-1.0,3.0,5,3,0.6,1,paper,0.0,3,0,0
93,29,60,55.0,-5.0,4.0,5,4,0.8,1,mobile_app,0.62,5,1,0
115,58,60,66.0,6.0,-1.0,3,2,0.667,1,paper,0.0,0,0,0
70,44,90,91.0,1.0,-7.0,6,5,0.833,1,mobile_app,0.2,4,0,0
74,42,60,47.0,-13.0,3.0,2,1,0.5,1,mobile_app,1.1,4,0,0
90,45,120,113.0,-7.0,2.0,5,4,0.8,1,mobile_app,0.39,0,0,0
31,10,60,47.0,-13.0,9.0,3,2,0.667,1,mobile_app,0.14,3,0,0
37,27,60,68.0,8.0,-2.0,5,4,0.8,1,mobile_app,1.0,2,0,0
76,35,90,96.0,6.0,-10.0,4,3,0.75,1,paper,0.0,3,0,0
8,13,90,86.0,-4.0,5.0,3,2,0.667,1,mobile_app,0.55,5,1,1
39,8,60,53.0,-7.0,-0.0,2,1,0.5,1,mobile_app,0.21,0,0,1
87,9,90,99.0,9.0,15.0,5,4,0.8,1,mobile_app,0.43,5,1,0
118,47,120,114.0,-6.0,0.0,2,1,0.5,1,paper,0.0,0,0,1
63,39,90,93.0,3.0,-0.0,4,2,0.5,1,paper,0.0,4,0,1
48,17,90,94.0,4.0,4.0,6,4,0.667,1,mobile_app,0.76,2,0,1
53,44,60,58.0,-2.0,-3.0,6,5,0.833,1,paper,0.0,3,0,0
83,42,60,62.0,2.0,-3.0,4,3,0.75,1,paper,0.0,1,0,0
66,49,60,60.0,0.0,-0.0,5,4,0.8,1,paper,0.0,6,1,0
3,54,30,32.0,2.0,-3.0,6,5,0.833,1,mobile_app,0.19,1,0,0
65,53,90,85.0,-5.0,-1.0,5,4,0.8,1,paper,0.0,2,0,0
49,11,60,67.0,7.0,20.0,3,2,0.667,1,paper,0.0,5,1,1
85,46,60,65.0,5.0,5.0,6,5,0.833,1,mobile_app,0.58,2,0,0
106,24,60,63.0,3.0,2.0,2,1,0.5,1,mobile_app,0.17,0,0,0
116,24,60,66.0,6.0,12.0,4,2,0.5,1,mobile_app,0.06,1,0,0
74,39,60,59.0,-1.0,-5.0,5,3,0.6,1,mobile_app,0.55,1,0,1
44,36,90,96.0,6.0,15.0,4,2,0.5,1,paper,0.0,0,0,1
54,25,60,61.0,1.0,-4.0,3,2,0.667,1,paper,0.0,6,1,0
22,59,60,56.0,-4.0,6.0,4,4,1.0,1,paper,0.0,5,1,0
113,11,60,70.0,10.0,20.0,4,2,0.5,0,mobile_app,0.02,6,1,1
102,6,90,68.0,-22.0,-19.0,5,4,0.8,1,paper,0.0,3,0,0
103,2,30,34.0,4.0,17.0,6,5,0.833,0,paper,0.0,2,0,1
40,49,60,58.0,-2.0,-1.0,5,5,1.0,1,mobile_app,0.3,5,1,0
39,24,60,56.0,-4.0,-5.0,3,2,0.667,1,mobile_app,0.07,5,1,0
103,26,60,62.0,2.0,4.0,2,1,0.5,0,paper,0.0,5,1,1
66,39,120,115.0,-5.0,-6.0,4,3,0.75,1,mobile_app,0.05,1,0,0
85,26,90,95.0,5.0,4.0,6,5,0.833,1,mobile_app,0.32,5,1,0
59,34,120,120.0,0.0,-6.0,5,4,0.8,1,paper,0.0,4,0,0
54,4,120,112.0,-8.0,2.0,3,2,0.667,1,mobile_app,0.09,4,0,0
76,10,60,77.0,17.0,14.0,2,1,0.5,1,mobile_app,0.8,6,1,0
98,55,60,61.0,1.0,1.0,3,2,0.667,1,paper,0.0,1,0,1
41,27,60,66.0,6.0,-3.0,5,4,0.8,1,mobile_app,0.17,3,0,0
98,10,60,78.0,18.0,6.0,5,4,0.8,1,mobile_app,0.11,2,0,0
30,22,60,74.0,14.0,-12.0,4,2,0.5,1,mobile_app,0.89,1,0,1
49,20,60,66.0,6.0,-7.0,3,2,0.667,1,mobile_app,0.34,3,0,1
110,17,60,57.0,-3.0,-4.0,2,1,0.5,1,mobile_app,0.56,4,0,1
115,18,60,45.0,-15.0,7.0,6,5,0.833,1,mobile_app,0.82,1,0,0
111,44,90,91.0,1.0,2.0,4,2,0.5,1,mobile_app,0.15,5,1,1
38,7,90,104.0,14.0,6.0,5,3,0.6,1,paper,0.0,2,0,1
102,19,120,124.0,4.0,-0.0,4,3,0.75,1,mobile_app,0.04,6,1,0
113,28,60,30.0,-30.0,-6.0,4,3,0.75,1,mobile_app,0.38,5,1,0
118,32,60,67.0,7.0,10.0,5,3,0.6,1,mobile_app,0.27,2,0,1
3,52,120,124.0,4.0,-2.0,3,2,0.667,1,mobile_app,0.3,5,1,1
90,55,90,89.0,-1.0,1.0,6,5,0.833,1,mobile_app,0.16,1,0,0
120,18,60,71.0,11.0,-1.0,4,3,0.75,0,mobile_app,0.3,4,0,1
92,32,60,65.0,5.0,4.0,5,4,0.8,1,paper,0.0,4,0,0
28,2,30,20.0,-10.0,-7.0,6,5,0.833,0,paper,0.0,1,0,1
92,37,120,129.0,9.0,6.0,3,2,0.667,1,mobile_app,0.21,1,0,1
13,10,90,74.0,-16.0,14.0,3,2,0.667,1,paper,0.0,0,0,1
58,5,60,59.0,-1.0,11.0,6,5,0.833,1,mobile_app,0.19,1,0,1
76,40,60,59.0,-1.0,1.0,5,4,0.8,1,mobile_app,0.55,4,0,0
55,11,60,50.0,-10.0,-4.0,5,4,0.8,1,paper,0.0,1,0,0
84,29,60,63.0,3.0,20.0,6,5,0.833,1,mobile_app,0.55,6,1,0
29,6,90,107.0,17.0,-11.0,2,1,0.5,0,mobile_app,1.67,2,0,1
73,44,60,67.0,7.0,4.0,6,5,0.833,1,mobile_app,0.45,2,0,0
78,46,30,34.0,4.0,1.0,2,1,0.5,1,paper,0.0,3,0,1
77,34,60,47.0,-13.0,-0.0,2,1,0.5,1,mobile_app,0.66,4,0,1
35,50,120,114.0,-6.0,1.0,3,3,1.0,1,mobile_app,0.69,5,1,0
37,26,60,62.0,2.0,-4.0,2,1,0.5,1,mobile_app,0.25,4,0,1
31,12,60,60.0,0.0,4.0,2,1,0.5,1,mobile_app,0.21,0,0,0
56,9,90,84.0,-6.0,3.0,2,1,0.5,1,mobile_app,0.37,6,1,1
71,13,90,112.0,22.0,26.0,4,3,0.75,1,paper,0.0,2,0,0
44,12,90,91.0,1.0,11.0,3,2,0.667,0,mobile_app,0.27,6,1,1
50,20,120,126.0,6.0,4.0,3,2,0.667,1,mobile_app,0.51,4,0,1
35,13,30,42.0,12.0,6.0,2,1,0.5,1,mobile_app,0.3,0,0,1
27,35,120,120.0,0.0,11.0,6,5,0.833,1,mobile_app,0.26,3,0,0
79,9,120,153.0,33.0,-10.0,3,2,0.667,1,mobile_app,0.54,5,1,1
98,37,60,53.0,-7.0,-1.0,4,3,0.75,1,mobile_app,0.08,5,1,0
35,20,90,84.0,-6.0,-17.0,2,1,0.5,1,mobile_app,0.79,5,1,1
104,41,60,54.0,-6.0,3.0,3,2,0.667,1,paper,0.0,6,1,1
69,31,60,73.0,13.0,6.0,3,2,0.667,1,mobile_app,0.51,3,0,0
21,54,60,63.0,3.0,-3.0,6,5,0.833,1,mobile_app,1.04,1,0,0
44,26,30,25.0,-5.0,11.0,2,1,0.5,1,paper,0.0,0,0,1
1,18,120,111.0,-9.0,-6.0,4,3,0.75,1,mobile_app,0.17,6,1,0
5,35,60,70.0,10.0,-2.0,4,3,0.75,1,paper,0.0,4,0,0
41,39,60,62.0,2.0,1.0,2,1,0.5,1,mobile_app,0.36,6,1,0
55,26,60,73.0,13.0,12.0,3,2,0.667,1,mobile_app,0.07,5,1,0
96,34,60,60.0,0.0,-5.0,2,1,0.5,1,paper,0.0,2,0,1
17,28,60,65.0,5.0,2.0,2,1,0.5,1,mobile_app,0.35,1,0,1
101,19,60,63.0,3.0,7.0,5,3,0.6,1,paper,0.0,5,1,1
29,19,90,83.0,-7.0,5.0,4,2,0.5,1,mobile_app,0.24,5,1,1
17,54,120,119.0,-1.0,2.0,4,3,0.75,1,mobile_app,0.13,3,0,0
84,40,60,52.0,-8.0,4.0,3,2,0.667,1,mobile_app,0.27,1,0,1
93,6,120,127.0,7.0,-6.0,5,3,0.6,1,mobile_app,0.09,5,1,1
73,57,90,93.0,3.0,5.0,6,5,0.833,1,paper,0.0,5,1,1
14,43,90,96.0,6.0,-1.0,6,5,0.833,1,mobile_app,1.24,5,1,1
14,3,60,69.0,9.0,-3.0,2,1,0.5,0,mobile_app,0.17,3,0,1
47,43,30,29.0,-1.0,7.0,5,4,0.8,1,mobile_app,0.15,6,1,0
55,35,120,131.0,11.0,-4.0,3,1,0.333,1,mobile_app,0.08,6,1,0
120,55,60,63.0,3.0,1.0,6,4,0.667,1,mobile_app,0.65,1,0,1
35,29,60,72.0,12.0,-5.0,4,3,0.75,1,mobile_app,0.27,2,0,0
24,31,90,102.0,12.0,17.0,5,3,0.6,1,mobile_app,0.3,5,1,1
114,19,60,59.0,-1.0,20.0,4,3,0.75,1,mobile_app,0.14,1,0,0
19,19,90,94.0,4.0,-1.0,5,4,0.8,1,paper,0.0,0,0,0
4,37,60,65.0,5.0,3.0,6,5,0.833,1,mobile_app,0.08,3,0,0
51,49,120,115.0,-5.0,0.0,2,1,0.5,1,mobile_app,0.19,6,1,0
49,53,60,56.0,-4.0,-1.0,6,5,0.833,1,mobile_app,0.07,6,1,0
75,46,30,23.0,-7.0,1.0,4,3,0.75,1,mobile_app,0.59,1,0,0
106,36,90,89.0,-1.0,-0.0,2,1,0.5,1,mobile_app,0.96,1,0,1
112,30,60,57.0,-3.0,-11.0,4,3,0.75,1,mobile_app,0.46,2,0,0
35,21,120,105.0,-15.0,2.0,2,1,0.5,1,mobile_app,0.29,6,1,1
118,46,90,91.0,1.0,-0.0,4,4,1.0,1,mobile_app,0.51,5,1,0
76,19,60,59.0,-1.0,3.0,4,3,0.75,1,mobile_app,0.24,6,1,0
9,16,60,73.0,13.0,-1.0,3,2,0.667,1,paper,0.0,3,0,0
113,52,120,128.0,8.0,-1.0,4,3,0.75,1,paper,0.0,0,0,1
17,35,90,93.0,3.0,5.0,5,4,0.8,1,mobile_app,0.32,4,0,0
71,21,120,113.0,-7.0,5.0,6,5,0.833,0,mobile_app,0.17,6,1,1
95,52,30,33.0,3.0,5.0,3,2,0.667,1,mobile_app,0.55,2,0,0
30,57,120,120.0,0.0,1.0,2,1,0.5,1,mobile_app,0.07,1,0,1
33,19,60,57.0,-3.0,-2.0,4,2,0.5,1,mobile_app,0.31,3,0,1
58,31,90,83.0,-7.0,4.0,6,4,0.667,1,paper,0.0,1,0,1
107,29,60,56.0,-4.0,-14.0,3,2,0.667,1,mobile_app,0.08,5,1,0
27,42,30,29.0,-1.0,11.0,2,2,1.0,1,mobile_app,0.61,2,0,0
80,57,120,123.0,3.0,1.0,6,6,1.0,1,mobile_app,1.35,6,1,0
55,33,120,124.0,4.0,14.0,4,3,0.75,1,mobile_app,0.12,4,0,0
14,48,60,69.0,9.0,-3.0,3,3,1.0,1,mobile_app,0.82,3,0,0
86,36,120,125.0,5.0,-7.0,3,2,0.667,1,mobile_app,0.65,3,0,1
100,53,60,62.0,2.0,1.0,5,3,0.6,1,mobile_app,0.21,5,1,1
70,24,60,57.0,-3.0,3.0,2,1,0.5,1,mobile_app,1.17,1,0,0
22,23,30,20.0,-10.0,3.0,5,3,0.6,1,paper,0.0,3,0,1
19,25,60,55.0,-5.0,1.0,3,2,0.667,1,paper,0.0,6,1,1
51,59,30,27.0,-3.0,-2.0,3,2,0.667,1,mobile_app,0.51,6,1,1
61,37,60,42.0,-18.0,-9.0,3,2,0.667,1,mobile_app,0.55,0,0,1
67,10,30,17.0,-13.0,3.0,6,5,0.833,1,mobile_app,0.4,5,1,0
30,3,90,112.0,22.0,-15.0,4,3,0.75,1,mobile_app,0.12,5,1,0
61,31,90,93.0,3.0,-9.0,6,5,0.833,1,mobile_app,0.66,3,0,0
36,48,90,88.0,-2.0,-2.0,6,4,0.667,1,mobile_app,0.45,1,0,1
83,29,60,63.0,3.0,3.0,5,4,0.8,1,paper,0.0,3,0,0
96,34,90,75.0,-15.0,13.0,4,3,0.75,1,mobile_app,0.13,6,1,0
79,48,60,61.0,1.0,4.0,6,6,1.0,1,mobile_app,0.25,1,0,0
1,31,90,100.0,10.0,10.0,4,3,0.75,1,paper,0.0,2,0,0
120,54,60,60.0,0.0,2.0,4,3,0.75,1,mobile_app,0.17,6,1,0
3,38,60,48.0,-12.0,2.0,3,2,0.667,1,mobile_app,0.39,4,0,0
120,44,30,28.0,-2.0,12.0,6,5,0.833,1,paper,0.0,1,0,0
4,47,90,96.0,6.0,-6.0,3,2,0.667,1,mobile_app,0.29,4,0,1
62,37,120,122.0,2.0,-2.0,6,3,0.5,1,mobile_app,0.02,1,0,0
13,3,90,70.0,-20.0,-4.0,3,2,0.667,1,mobile_app,0.22,5,1,1
12,26,120,142.0,22.0,7.0,5,3,0.6,1,mobile_app,0.81,3,0,0
83,9,120,104.0,-16.0,-10.0,3,2,0.667,1,paper,0.0,6,1,1
88,31,60,58.0,-2.0,5.0,6,5,0.833,1,mobile_app,0.16,5,1,0
15,9,90,77.0,-13.0,6.0,6,5,0.833,1,mobile_app,0.25,0,0,0
118,31,60,52.0,-8.0,6.0,5,3,0.6,1,paper,0.0,4,0,0
39,21,60,55.0,-5.0,7.0,6,5,0.833,1,mobile_app,0.22,4,0,0
39,2,60,69.0,9.0,18.0,4,3,0.75,1,paper,0.0,1,0,0
36,8,120,137.0,17.0,-1.0,6,4,0.667,1,mobile_app,0.27,3,0,0
56,30,90,87.0,-3.0,4.0,4,3,0.75,1,mobile_app,0.69,1,0,0
22,5,60,46.0,-14.0,-8.0,2,1,0.5,1,paper,0.0,5,1,1
